creative_name,creative_id,public_storage_url,video_public_storage_url,from_date,last_date,impressions,clicks,parsed_cost,cost,CTR,CPM,CPC,engajamentoneural,cognitivedemand,focus
ufc|conteudo|paramount-700mb|finalize-sua-compra,120242711734450409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120242711734450409_120242711734450409_facebook_9.jpeg,,04/02/2026,10/02/2026,31737,737.0,406.68,"R$ 406,68",0.0232221066893531,12.814065601663671,0.5518046132971506,71.20811057221114,95.59771045054256,8.06016233271938
mion-binoculo|imperdivel|naked-600mb|contrate-agora,120216675625770409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120216675625770409_120216675625770409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120216675625770409_120216675625770409_facebook_9.mp4,04/12/2024,10/03/2025,31705,202.0,406.08,"R$ 406,08",0.0063712348210061,12.808074436208798,2.0102970297029703,80.72225462493435,62.18038817522529,32.98259551625182
step-2-v2,120231285667830379,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/584486016365317_120231285667830379_120231285667830379_facebook_9.jpeg,,01/09/2025,15/10/2025,31612,469.0,405.21,"R$ 405,21",0.0148361381753764,12.81823358218398,0.8639872068230277,83.14851511179451,66.33777976814613,9.660834073094794
premium-kv4,120222998729620197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120222998729620197_120222998729620197_facebook_9.jpeg,,18/03/2025,28/03/2025,31546,49.0,404.98,"R$ 404,98",0.0015532872630444,12.837760730362012,8.264897959183674,51.485447478558314,74.50593766548825,18.14637219115052
mion-surpreso|esta-na-regiao|disponibilidade|consulte,120222000315360409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120222000315360409_120222000315360409_facebook_9.jpeg,,26/03/2025,07/05/2025,31496,150.0,404.67,"R$ 404,67",0.004762509525019,12.848298196596392,2.6978,51.37084723330825,85.09950284261213,8.218693301715764
kv-gb-preco,120238599049110197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120238599049110197_120238599049110197_facebook_9.jpeg,,19/09/2025,09/01/2026,31434,410.0,404.11,"R$ 404,11",0.0130432016288095,12.855824902971303,0.9856341463414634,85.25374873516182,77.1681597381345,24.528372329836024
oferta-129,120216648094210409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120216648094210409_120216648094210409_facebook_9.jpeg,,03/12/2024,06/01/2025,31429,183.0,403.28,"R$ 403,28",0.0058226478729835,12.831461389162875,2.2037158469945353,78.92182214078665,91.61942796016304,7.941027577001725
lookalike,23853930376210408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23853930376210408_23853930376210408_facebook_9.jpeg,,17/02/2023,23/02/2023,31370,205.0,402.67,"R$ 402,67",0.0065349059611093,12.836149187121451,1.9642439024390244,70.28501707917694,86.53868426468786,9.868634880682926
libertadores|conteudo|paramount-1gb|contrate-agora,120240346635970409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120240346635970409_120240346635970409_facebook_9.jpeg,,04/12/2025,26/01/2026,31338,413.0,401.04,"R$ 401,04",0.013178888250686,12.7972429638139,0.971041162227603,79.01901380004868,98.9289006560108,10.919449858940222
facebook,23857422126310196,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_23857422126310196_23857422126310196_facebook_9.jpeg,,03/07/2023,04/07/2023,31272,71.0,400.89,"R$ 400,89",0.0022704016372473,12.81945510360706,5.646338028169014,94.80666268445906,74.73550611553155,8.176008649076216
modem,120234023733310409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120234023733310409_120234023733310409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120234023733310409_120234023733310409_facebook_9.mp4,18/08/2025,22/08/2025,31257,86.0,400.74,"R$ 400,74",0.0027513836900534,12.820808138976869,4.659767441860465,73.80888937080591,73.35134845963083,68.80525103288106
maes-kv-hero,120226840070480197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1008236073176348_120226840070480197_120226840070480197_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1008236073176348_120226840070480197_120226840070480197_facebook_9.mp4,16/04/2025,02/05/2025,31244,281.0,400.22,"R$ 400,22",0.0089937267955447,12.809499423889388,1.424270462633452,75.12562791331602,74.05286926743632,11.382042605456286
300mb,23858241695980408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23858241695980408_23858241695980408_facebook_9.jpeg,,30/07/2023,08/08/2023,31221,242.0,400.13,"R$ 400,13",0.0077511931072034,12.816053297460044,1.6534297520661156,69.84029584926242,73.22258756377693,8.38380009144215
ampla,120208742534920670,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1489403321498685_120208742534920670_120208742534920670_facebook_9.jpeg,,19/04/2024,22/05/2024,31088,509.0,399.95,"R$ 399,95",0.0163728769943386,12.865092640247042,0.7857563850687622,57.048848755633145,50.57509938565712,15.211255271028424
mion-celular|ultraoferta|bora-pro-zap|te-conto-no-zap,120219185877660409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120219185877660409_120219185877660409_facebook_9.jpeg,,17/02/2025,12/05/2025,31047,311.0,398.93,"R$ 398,93",0.0100170708925177,12.849228588913585,1.2827331189710611,75.38252122852153,59.613833555353544,60.656449918898616
maes-chip-gratis,120226836202660197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120226836202660197_120226836202660197_facebook_9.jpeg,,16/04/2025,30/04/2025,31021,316.0,398.68,"R$ 398,68",0.0101866477547467,12.85193900905838,1.261645569620253,84.00609941647065,81.30612402643239,7.971477933281079
prime-video,120217771004510370,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/5006651156112143_120217771004510370_120217771004510370_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/5006651156112143_120217771004510370_120217771004510370_facebook_9.mp4,30/10/2024,09/01/2025,30963,433.0,398.25,"R$ 398,25",0.0139844330329748,12.86212576300746,0.9197459584295612,65.51092915931369,72.86401574208394,12.577026122738063
kv-chip-gratis,120240079024420197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120240079024420197_120240079024420197_facebook_9.jpeg,,16/10/2025,23/10/2025,30860,105.0,397.65,"R$ 397,65",0.0034024627349319,12.885612443292288,3.787142857142857,69.48856494726763,79.05115961983867,22.104034143164817
mion-teclando|comecar-o-ano|sazonalidade|contrate,120221999890840409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120221999890840409_120221999890840409_facebook_9.jpeg,,26/03/2025,10/05/2025,30857,115.0,395.85,"R$ 395,85",0.0037268691058754,12.828531613572286,3.4421739130434785,89.06852401785301,67.82941948080278,26.02377288647023
lookalike,120208742793580670,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1489403321498685_120208742793580670_120208742793580670_facebook_9.jpeg,,19/04/2024,24/05/2024,30775,584.0,395.67,"R$ 395,67",0.0189764419171405,12.85686433793664,0.6775171232876712,90.87209634187194,58.51923579016982,8.528286293268517
alltype,23861615058530408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23861615058530408_23861615058530408_facebook_9.jpeg,,28/09/2023,05/10/2023,30766,42.0,395.37,"R$ 395,37",0.0013651433400507,12.85087434180589,9.413571428571428,52.58803660330321,87.33991294338466,9.738149779485372
iza-apontando-esquerda|oferta|mes-do-cliente|contrate-agora-e-aproveite,120235787696860409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120235787696860409_120235787696860409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120235787696860409_120235787696860409_facebook_9.mp4,18/09/2025,01/10/2025,30697,388.0,394.83,"R$ 394,83",0.0126396716291494,12.862168941590385,1.0176030927835051,62.39008793110129,56.781857574948496,37.56848333010408
iza-apontando-lado-type|qualidade|generico|contrate-agora-e-aproveite,120242145128450409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120242145128450409_120242145128450409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120242145128450409_120242145128450409_facebook_9.mp4,16/01/2026,10/02/2026,30614,4329.0,394.6,"R$ 394,60",0.1414058927288168,12.889527667080422,0.0911526911526911,62.95234391520318,86.37820164085429,21.83699879630218
oferta-99,120213688657470409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120213688657470409_120213688657470409_facebook_9.jpeg,,02/09/2024,08/10/2024,30596,117.0,392.94,"R$ 392,94",0.0038240292848738,12.842855275199373,3.3584615384615386,86.45208140561455,84.08541855483662,16.14401013758906
mion-venha|oferta-imperdivel|mes-do-consumidor|contrate,120221214085690409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120221214085690409_120221214085690409_facebook_9.jpeg,,13/03/2025,06/04/2025,30403,151.0,391.31,"R$ 391,31",0.0049666151366641,12.870769331973818,2.591456953642384,71.15034517195527,72.11866415670242,31.92802511037548
facebook,120209966461990197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120209966461990197_120209966461990197_facebook_9.jpeg,,13/03/2024,18/03/2024,30243,39.0,389.79,"R$ 389,79",0.0012895546076778,12.888602321198295,9.994615384615384,67.11319592290364,45.868784680389346,44.54534207086063
all-type|conteudo|max-1gb|contrate-agora,120229223049930409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120229223049930409_120229223049930409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120229223049930409_120229223049930409_facebook_9.mp4,30/05/2025,31/05/2025,30222,40.0,389.23,"R$ 389,23",0.0013235391436701,12.879028522268548,9.73075,72.12915658983688,41.280957813001166,20.707396120489832
pai-filho-torcendo|oferta|pais-700mb-choice|contrate-pelo-whats,120232240489360409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120232240489360409_120232240489360409_facebook_9.jpeg,,15/07/2025,14/08/2025,30219,433.0,388.94,"R$ 388,94",0.0143287335782123,12.870710480161488,0.8982448036951501,79.96994105699248,74.93483924680795,54.95765354607531
noites-cariocas-lineup-aquecimento,120231323528720348,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/557249762645654_120231323528720348_120231323528720348_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/557249762645654_120231323528720348_120231323528720348_facebook_9.mp4,31/05/2025,07/06/2025,30215,6.0,387.3,"R$ 387,30",0.0001985768657951,12.818136687075956,64.55,29.340983154376215,47.396984832612546,19.655420803701823
maes-kv-hero,120226837812440197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1008236073176348_120226837812440197_120226837812440197_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1008236073176348_120226837812440197_120226837812440197_facebook_9.mp4,16/04/2025,02/05/2025,30033,329.0,386.57,"R$ 386,57",0.0109546165884194,12.871508007858022,1.174984802431611,75.12562791331602,74.05286926743632,11.382042605456286
36gb-59m,120214670476690197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120214670476690197_120214670476690197_facebook_9.jpeg,,26/07/2024,04/09/2024,30028,191.0,386.04,"R$ 386,04",0.006360729985347,12.85600106567204,2.021151832460733,60.990018948460424,42.03999047456497,31.33900481963796
meta,23856426679630408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23856426679630408_23856426679630408_facebook_9.jpeg,,22/06/2023,17/07/2023,30027,30.0,386.02,"R$ 386,02",0.0009991008092716,12.855763146501484,12.867333333333333,85.89823253617752,68.15984293331796,10.984142638164606
yellowstone|assinatura|paramount|contrate-agora,120217976936680409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120217976936680409_120217976936680409_facebook_9.jpeg,,22/01/2025,13/03/2025,30016,55.0,385.23,"R$ 385,23",0.001832356076759,12.83415511727079,7.004181818181818,79.41393931110234,95.19069382229696,7.998568676288609
meta,23855268513350408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23855268513350408_23855268513350408_facebook_9.jpeg,,22/05/2023,07/06/2023,29899,91.0,384.59,"R$ 384,59",0.0030435800528445,12.8629720057527,4.226263736263736,70.21292629614337,81.85444878005079,12.540635479866635
iza-apontando-lado-type|qualidade|generico|contrate-agora-e-aproveite,120242145496610409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120242145496610409_120242145496610409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120242145496610409_120242145496610409_facebook_9.mp4,16/01/2026,06/02/2026,29894,1210.0,384.17,"R$ 384,17",0.0404763497691844,12.851073794072391,0.317495867768595,81.21916890833727,87.60588416633574,14.954892755225092
ufc-smurfs|conteudo|paramount-generico|contrate-agora,120242817724560409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120242817724560409_120242817724560409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120242817724560409_120242817724560409_facebook_9.mp4,04/02/2026,10/02/2026,29812,2417.0,384.05,"R$ 384,05",0.0810747350060378,12.8823963504629,0.1588953247827886,71.974192009914,55.19339133755181,12.26964235542972
meta,23855095064870408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23855095064870408_23855095064870408_facebook_9.jpeg,,12/05/2023,27/05/2023,29806,88.0,383.22,"R$ 383,22",0.0029524256861034,12.85714285714286,4.354772727272728,70.66236380521158,58.905220706877245,8.676437405674854
meta,23856417240800408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23856417240800408_23856417240800408_facebook_9.jpeg,,22/06/2023,25/07/2023,29801,100.0,382.74,"R$ 382,74",0.003355592094225,12.843193181436863,3.8274,81.21425663555435,77.86627546213009,8.396296025399796
facebook,120214570645860197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120214570645860197_120214570645860197_facebook_9.jpeg,,22/07/2024,31/07/2024,29635,193.0,382.54,"R$ 382,54",0.0065125695967605,12.90838535515438,1.9820725388601037,67.16399287920046,46.019510808987455,34.507592843958
conteudo,120240565346330409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120240565346330409_120240565346330409_facebook_9.jpeg,,08/12/2025,12/12/2025,29616,18.0,382.41,"R$ 382,41",0.0006077795786061,12.912277147487844,21.245,78.75117195400357,97.30052026867868,8.85313858234742
paramount-119,120215701856290409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120215701856290409_120215701856290409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120215701856290409_120215701856290409_facebook_9.mp4,25/10/2024,18/11/2024,29584,172.0,381.19,"R$ 381,19",0.005813953488372,12.885005408328826,2.216220930232558,81.31310507083684,64.30146029770464,13.473649108144636
homem-headphone-torcendo|oferta|mes-gamer|contrate-agora-e-aproveite,120234234397400409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120234234397400409_120234234397400409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120234234397400409_120234234397400409_facebook_9.mp4,18/08/2025,04/09/2025,29570,162.0,379.02,"R$ 379,02",0.0054785255326344,12.817720662833953,2.3396296296296297,75.28414927307195,69.54253559796915,20.554463315616136
facebook,120209954384460197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120209954384460197_120209954384460197_facebook_9.jpeg,,13/03/2024,18/03/2024,29455,28.0,378.35,"R$ 378,35",0.0009506026141571,12.845017823799015,13.5125,81.05602694422866,65.44923844660168,8.093763700484402
ampla,120214244604550670,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1489403321498685_120214244604550670_120214244604550670_facebook_9.jpeg,,19/11/2024,22/12/2024,29443,735.0,378.13,"R$ 378,13",0.024963488774921,12.842780966613455,0.5144625850340137,79.97729418054244,59.90383722720427,11.088026016338471
maes-conexao-wpp,120228065797550197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120228065797550197_120228065797550197_facebook_9.jpeg,,30/04/2025,20/05/2025,29441,206.0,377.67,"R$ 377,67",0.0069970449373322,12.828028939234402,1.833349514563107,87.34355858688868,77.53707320915308,8.159037064523966
pinguim|assinatura|max|contratar-agora,120217772879490409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120217772879490409_120217772879490409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120217772879490409_120217772879490409_facebook_9.mp4,21/01/2025,17/03/2025,29423,224.0,376.84,"R$ 376,84",0.0076130917989328,12.807667471026068,1.6823214285714283,79.721453475991,60.999915138532465,15.19915023751466
kv-gb-preco,120238598962090197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120238598962090197_120238598962090197_facebook_9.jpeg,,19/09/2025,11/01/2026,29390,505.0,375.84,"R$ 375,84",0.0171827152092548,12.788023137121469,0.7442376237623762,85.25374873516182,77.1681597381345,24.528372329836024
conteudo,120240155808740409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120240155808740409_120240155808740409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120240155808740409_120240155808740409_facebook_9.mp4,02/12/2025,08/12/2025,29286,12.0,374.8,"R$ 374,80",0.0004097520999795,12.79792392269344,31.233333333333334,76.60616938033749,64.45139069386674,34.44577337279564
ampla,120214084811960670,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1489403321498685_120214084811960670_120214084811960670_facebook_9.jpeg,,13/11/2024,17/12/2024,29280,179.0,373.68,"R$ 373,68",0.006113387978142,12.762295081967212,2.087597765363129,90.42739387186845,79.86931272564235,14.736697633911122
familia-notebook|qualidade|pais-700mb-choice|contrate-agora,120232241985600409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120232241985600409_120232241985600409_facebook_9.jpeg,,15/07/2025,22/08/2025,29211,265.0,372.92,"R$ 372,92",0.0090719249597754,12.766423607545104,1.407245283018868,85.05622099142232,85.60253596949985,14.803731404833243
,120214085680140348,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/557249762645654_120214085680140348_120214085680140348_facebook_9.jpeg,,29/05/2024,29/05/2024,29165,1.0,371.74,"R$ 371,74",3.4287673581347504e-05,12.746099777130125,371.74,90.0895431709764,92.02589184575336,7.829756228004059
300mb,23858698135950408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23858698135950408_23858698135950408_facebook_9.jpeg,,16/08/2023,03/09/2023,29115,231.0,371.29,"R$ 371,29",0.0079340546110252,12.75253305856088,1.6073160173160177,88.32446502174605,93.66332592842754,8.455104806755154
generico-300-2gb,120210843291990409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120210843291990409_120210843291990409_facebook_9.jpeg,,24/04/2024,13/06/2024,29101,93.0,370.59,"R$ 370,59",0.0031957664685062,12.734613930792756,3.984838709677419,82.70772244807982,83.00344265151833,8.83463157081803
300mb,23858241907310408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23858241907310408_23858241907310408_facebook_9.jpeg,,30/07/2023,12/08/2023,29091,237.0,369.84,"R$ 369,84",0.0081468495410951,12.713210271217902,1.5605063291139238,69.84029584926242,73.22258756377693,8.38380009144215
all-type|oferta|mes-do-cliente|contrate-agora-e-aproveite,120235788624620409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120235788624620409_120235788624620409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120235788624620409_120235788624620409_facebook_9.mp4,18/09/2025,06/10/2025,29045,182.0,369.12,"R$ 369,12",0.0062661387502151,12.708555689447408,2.0281318681318683,75.85174327801131,64.0868921696085,19.558162616980905
iza-notebook|qualidade|home-office|contrate-agora,120228393761030409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120228393761030409_120228393761030409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120228393761030409_120228393761030409_facebook_9.mp4,19/05/2025,09/02/2026,29018,352.0,368.76,"R$ 368,76",0.0121304018195602,12.70797436074161,1.0476136363636364,68.97699904884027,55.63416724034129,21.813857404983445
oferta-mion,120203713723050409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120203713723050409_120203713723050409_facebook_9.jpeg,,05/12/2023,16/02/2024,29017,39.0,368.34,"R$ 368,34",0.001344039700865,12.693938036323534,9.444615384615384,77.2559643734787,64.2896512394617,12.13058290794553
mion-surpreso|esta-na-regiao|disponibilidade|consulte,120210917877790409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120210917877790409_120210917877790409_facebook_9.jpeg,,08/05/2024,13/03/2025,28979,107.0,366.9,"R$ 366,90",0.0036923289278443,12.66089237033714,3.428971962616822,66.99839572798793,90.22643117254488,57.574691706716344
the-last-of-us|conteudo|max-1gb|chame-no-whats,120225831298470409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120225831298470409_120225831298470409_facebook_9.jpeg,,07/05/2025,22/05/2025,28882,206.0,366.78,"R$ 366,78",0.0071324700505505,12.699259054082129,1.7804854368932037,91.00088967946454,88.09945220624269,9.602889687610228
iza-headphone|qualidade|gamers-generico|contrate-agora,120228386017930409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120228386017930409_120228386017930409_facebook_9.jpeg,,19/05/2025,10/02/2026,28780,73.0,365.65,"R$ 365,65",0.0025364836692147,12.705003474635165,5.008904109589041,67.13453891957377,88.66429488051043,8.435890269227864
2gb,120209140962390409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120209140962390409_120209140962390409_facebook_9.jpeg,,18/03/2024,28/03/2024,28772,393.0,365.58,"R$ 365,58",0.0136591130265535,12.70610315584596,0.9302290076335876,74.51064759471956,87.16261777020706,12.058624989464306
iza-venha|oferta|remarketing-700mb|finalize-sua-compra,120239844721010409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120239844721010409_120239844721010409_facebook_9.jpeg,,25/11/2025,04/12/2025,28708,421.0,363.33,"R$ 363,33",0.0146649017695415,12.65605406158562,0.8630166270783848,81.62912418848187,89.06585987064703,8.97479965303023
flash-sales,120222199410020379,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/584486016365317_120222199410020379_120222199410020379_facebook_9.jpeg,,24/04/2025,01/05/2025,28679,229.0,361.5,"R$ 361,50",0.0079849367132745,12.605042016806722,1.5786026200873362,78.82612071505059,89.22744581915994,7.873937535011621
meta,23855829243740408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23855829243740408_23855829243740408_facebook_9.jpeg,,08/06/2023,25/07/2023,28675,275.0,360.86,"R$ 360,86",0.009590235396687,12.584481255449,1.312218181818182,73.3193624800177,68.86927667294164,8.4901886926672
mion-teclando|comecar-o-ano|sazonalidade|contrate,120221999890850409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120221999890850409_120221999890850409_facebook_9.jpeg,,26/03/2025,08/05/2025,28641,105.0,360.4,"R$ 360,40",0.0036660731119723,12.583359519569846,3.432380952380952,90.6161683338871,87.53151574608533,8.166859015089889
facebook,120209971302730197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120209971302730197_120209971302730197_facebook_9.jpeg,,13/03/2024,16/03/2024,28568,27.0,359.78,"R$ 359,78",0.0009451134136096,12.593811257350882,13.325185185185184,69.46243695745937,47.20420408121863,24.326007162624887
gamers,120228678367350409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120228678367350409_120228678367350409_facebook_9.jpeg,,22/05/2025,27/05/2025,28519,37.0,359.65,"R$ 359,65",0.0012973806935727,12.610890984957395,9.72027027027027,67.74765011199372,88.45122696102717,9.501166724840717
libertadores|conteudo|paramount-1gb|contrate-agora,120227460116260409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120227460116260409_120227460116260409_facebook_9.jpeg,,07/05/2025,15/01/2026,28485,83.0,358.68,"R$ 358,68",0.0029138142882218,12.59189046866772,4.32144578313253,82.42587492490485,96.16156931605462,8.07104006199426
facebook,120203366121370197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120203366121370197_120203366121370197_facebook_9.jpeg,,17/11/2023,02/12/2023,28361,148.0,358.1,"R$ 358,10",0.0052184337646768,12.626494129262015,2.419594594594595,76.36758724243674,81.91195393576707,41.36010383314611
movers,120234024125180409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120234024125180409_120234024125180409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120234024125180409_120234024125180409_facebook_9.mp4,18/08/2025,22/08/2025,28346,69.0,357.37,"R$ 357,37",0.0024342058844281,12.607422564030198,5.17927536231884,68.87493292282254,70.84822381258861,43.06793104069791
oferta-bonus,120211605732240409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120211605732240409_120211605732240409_facebook_9.jpeg,,14/05/2024,13/06/2024,28344,49.0,356.52,"R$ 356,52",0.0017287609370589,12.578323454699408,7.275918367346939,86.25709015139459,82.0069451036047,15.948332786705466
ampla,120212703425770379,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/584486016365317_120212703425770379_120212703425770379_facebook_9.jpeg,,17/10/2024,05/11/2024,28330,235.0,356.25,"R$ 356,25",0.0082950935404165,12.575008824567597,1.5159574468085106,48.956078650893126,99.25729899120762,12.798767353895602
the-last-of-us|conteudo|max-1gb|contrate-agora,120225833687520409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120225833687520409_120225833687520409_facebook_9.jpeg,,07/05/2025,22/05/2025,28302,95.0,355.89,"R$ 355,89",0.0033566532400537,12.574729701081194,3.746210526315789,92.16893201228604,92.39612944801772,10.645482334159851
iza-apontando-portal|oferta|700mb-choice|chame-no-whats,120236443673010409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120236443673010409_120236443673010409_facebook_9.jpeg,,06/10/2025,04/11/2025,28277,294.0,355.75,"R$ 355,75",0.0103971425540191,12.580896134667752,1.2100340136054422,68.34224726383493,76.78956473379766,10.481608636156723
all-type|oferta|700mb-naked|contrate-agora,120239887707900409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120239887707900409_120239887707900409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120239887707900409_120239887707900409_facebook_9.mp4,26/11/2025,04/12/2025,28255,172.0,355.36,"R$ 355,36",0.0060874181560785,12.576889046186515,2.066046511627907,78.12357010476931,46.861501331713406,22.77421526940515
